target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme	is_secreted
GTX0536PRED_011315-T2	6.69597259926465e-08	4.9185599773656e-07	2.03441237202046	0.376802783139911	4.74922057852035	1.06604823915498	0.0170006035742547	0.16414381582706	0.292774677986435	0.292774677986435	thallus	GTX0536PRED_011315	mRNA	GTX0536_16	1931389	1940755	+		hypothetical protein	NA	NA	2984at3041	PF00171;PF00696	IPR000965 GPR domain;IPR001048 Aspartate/glutamate/uridylate kinase;IPR001057 Glutamate/acetylglutamate kinase;IPR005715 Glutamate 5-kinase/delta-1-pyrroline-5-carboxylate synthase;IPR005766 Delta l-pyrroline-5-carboxylate synthetase;IPR015590 Aldehyde dehydrogenase domain;IPR016161 Aldehyde/histidinol dehydrogenase;IPR016162 Aldehyde dehydrogenase, N-terminal;IPR016163 Aldehyde dehydrogenase, C-terminal;IPR019797 Glutamate 5-kinase, conserved site;IPR036393 Acetylglutamate kinase-like superfamily	NA	GO_component: GO:0005737 - cytoplasm [Evidence IEA];GO_function: GO:0004350 - glutamate-5-semialdehyde dehydrogenase activity [Evidence IEA];GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0004349 - glutamate 5-kinase activity [Evidence IEA];GO_function: GO:0016620 - oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [Evidence IEA];GO_process: GO:0006561 - proline biosynthetic process [Evidence IEA]			No
GTX0536PRED_006339-T1	8.89068421667198e-23	9.55833713102742e-22	2.01959672603333	0.205581555064297	6.46699637762506	0.944922994154686	0.00256728747113944	0.0585541963440791	0.0896445869637433	0.0896445869637433	thallus	GTX0536PRED_006339	mRNA	GTX0536_7	3292702	3294938	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_001964-T1	6.96943444684367e-16	7.03461620785731e-15	2.0145131975602	0.249597314011502	5.35719688661676	0.936085384286762	0.00882112370801014	0.0474523118079725	0.127103572644912	0.127103572644912	thallus	GTX0536PRED_001964	mRNA	GTX0536_2	3806000	3810572	-		hypothetical protein	NA	NA		PF01761;PF13685	IPR030960 3-dehydroquinate synthase domain;IPR035872 2-epi-5-epi-valiolone synthase-like	NA	GO_process: GO:0017000 - antibiotic biosynthetic process [Evidence IEA]			No
GTX0536PRED_006976-T2	0.00447748145171394	0.0167294446784412	1.97334964584243	0.694253929335177	4.21483686575423	1.13360517479021	0.148548236001575	0.166986687564175	0.903063076865334	0.903063076865334	thallus	GTX0536PRED_006976	mRNA	GTX0536_8	2633959	2636514	+		hypothetical protein	NA	NA			IPR001478 PDZ domain;IPR036034 PDZ superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]			No
GTX0536PRED_000728-T1	0.000103942718792091	0.00054516498865534	1.96901953600839	0.507322481315108	7.68965711526165	1.35129225460629	0.000519844160561672	0.561028010489005	0.113390623716307	0.561028010489005	thallus	GTX0536PRED_000728	mRNA	GTX0536_1	4211948	4213197	-		hypothetical protein	NA	NA	12131at3041	PF00428	IPR027534 Ribosomal protein L12/P1/P2 family;IPR038716 Ribosomal protein P1/P2, N-terminal domain	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006414 - translational elongation [Evidence IEA]			No
GTX0536PRED_002907-T1	3.36256723781492e-09	2.68813779752384e-08	1.94815553794594	0.329478762413102	8.82551032832992	1.0368404887673	0.000430664387096061	0.231539171609833	0.236419346262947	0.236419346262947	thallus	GTX0536PRED_002907	mRNA	GTX0536_3	3107622	3108433	+	RBCS4	Ribulose bisphosphate carboxylase small subunit, chloroplastic 4	NA	NA		PF00101	IPR000894 Ribulose bisphosphate carboxylase small subunit, domain;IPR036385 Ribulose bisphosphate carboxylase, small subunit superfamily	NA				No
GTX0536PRED_010835-T1	4.04571909231333e-20	4.26777735828241e-19	1.93547463468997	0.210679168647109	7.24048147934961	0.855299419124705	0.0011745211700181	0.0410219094061306	0.0956670325067173	0.0956670325067173	thallus	GTX0536PRED_010835	mRNA	GTX0536_15	1442028	1445986	+	CAB1	Pantothenate kinase	NA	NA		PF00504	IPR001344 Chlorophyll A-B binding protein, plant and chromista;IPR022796 Chlorophyll A-B binding protein;IPR023329 None	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_process: GO:0009765 - photosynthesis, light harvesting [Evidence IEA]			No
GTX0536PRED_011262-T1	7.83630260572356e-15	7.58229831436562e-14	1.9121404415711	0.246086423981614	7.9669439108636	0.818902685687904	0.000700491398609666	0.0228202135172268	0.131427206204428	0.131427206204428	thallus	GTX0536PRED_011262	mRNA	GTX0536_16	1578445	1578870	+		hypothetical protein	NA	NA		PF00111	IPR001041 2Fe-2S ferredoxin-type iron-sulfur binding domain;IPR006058 2Fe-2S ferredoxin, iron-sulphur binding site;IPR010241 Ferredoxin [2Fe-2S], plant;IPR012675 Beta-grasp domain superfamily;IPR036010 2Fe-2S ferredoxin-like superfamily	NA	GO_function: GO:0051536 - iron-sulfur cluster binding [Evidence IEA];GO_function: GO:0009055 - electron transfer activity [Evidence IEA];GO_function: GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA];GO_process: GO:0022900 - electron transport chain [Evidence IEA]			No
GTX0536PRED_003896-T1	0.000290810553132839	0.00141669168765755	1.90334918761512	0.525300776036344	5.64440644478635	1.33226318786937	0.020679626510911	0.581373257789567	0.107277272192779	0.581373257789567	thallus	GTX0536PRED_003896	mRNA	GTX0536_4	3225710	3226803	-	RPI3	putative ribose-5-phosphate isomerase 3, chloroplastic	NA	NA	3621at3041	PF06026	IPR004788 Ribose 5-phosphate isomerase, type A;IPR020672 Ribose-5-phosphate isomerase, type A, subgroup;IPR037171 NagB/RpiA transferase-like	NA	GO_function: GO:0004751 - ribose-5-phosphate isomerase activity [Evidence IEA];GO_process: GO:0009052 - pentose-phosphate shunt, non-oxidative branch [Evidence IEA]			No
GTX0536PRED_003262-T1	2.90055148651626e-14	2.76834947998796e-13	1.89427515752988	0.249158797427503	5.37949241857908	0.811744196433072	0.00992654582210446	0.0221257841698289	0.125520958909938	0.125520958909938	thallus	GTX0536PRED_003262	mRNA	GTX0536_3	4882501	4888392	+		hypothetical protein	NA	NA	4047at3041	PF07109;PF08241;PF13489;PF13649	IPR010251 Magnesium-protoporphyrin IX methyltransferase;IPR010940 Magnesium-protoporphyrin IX methyltransferase, C-terminal;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily	NA	GO_function: GO:0046406 - magnesium protoporphyrin IX methyltransferase activity [Evidence IEA];GO_process: GO:0015995 - chlorophyll biosynthetic process [Evidence IEA]			No
GTX0536PRED_011926-T1	5.91976087068566e-13	5.51855448609434e-12	1.89183740043345	0.262670644078463	5.18876320560942	0.90509607534461	0.00725513701177672	0.130758987186367	0.143281300647702	0.143281300647702	thallus	GTX0536PRED_011926	mRNA	GTX0536_18	841787	845124	+	LWD1	WD repeat-containing protein lwd1	NA	NA	2426at3041	PF00400	IPR001680 WD40 repeat;IPR015943 WD40/YVTN repeat-like-containing domain superfamily;IPR019775 WD40 repeat, conserved site;IPR036322 WD40-repeat-containing domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]			No
GTX0536PRED_001525-T1	2.48148155420164e-16	2.522839580105e-15	1.88495038686526	0.229979155213376	7.53571828666618	0.87906581834998	0.00131480359487832	0.114082458585467	0.105896689337094	0.114082458585467	thallus	GTX0536PRED_001525	mRNA	GTX0536_2	1880754	1882429	+		hypothetical protein	NA	NA	7853at3041	PF02507	IPR003666 Photosystem I PsaF, reaction centre subunit III;IPR036577 Photosystem I PsaF, reaction centre subunit III superfamily	NA	GO_component: GO:0009538 - photosystem I reaction center [Evidence IEA];GO_component: GO:0009522 - photosystem I [Evidence IEA];GO_process: GO:0015979 - photosynthesis [Evidence IEA]			No
GTX0536PRED_010181-T1	2.81048196261884e-18	2.93167746732656e-17	1.86214147181691	0.213576565710662	7.33485051229424	0.790521605754593	0.00113018643939385	0.0366039142429753	0.0983933395695387	0.0983933395695387	thallus	GTX0536PRED_010181	mRNA	GTX0536_14	667593	675386	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007578-T1	4.87614968429796e-05	0.000266196031403504	1.85799311530967	0.457466418069784	6.2826012604442	1.16413486461655	0.00834466483061565	0.448256477703781	0.0922801075149874	0.448256477703781	thallus	GTX0536PRED_007578	mRNA	GTX0536_9	2180267	2183899	+		hypothetical protein	NA	NA		PF00153	IPR018108 Mitochondrial substrate/solute carrier;IPR023395 Mitochondrial carrier domain superfamily	NA				No
GTX0536PRED_011783-T1	0.00373304495420702	0.0144084238535143	1.84404355959749	0.63590320936808	7.87956234467841	1.53596785633191	0.00271543666229264	0.879552690649613	0.125048259681514	0.879552690649613	thallus	GTX0536PRED_011783	mRNA	GTX0536_17	2253058	2254543	+		hypothetical protein	NA	NA		PF13668	IPR009078 Ferritin-like superfamily	NA				Yes
GTX0536PRED_002653-T1	1.03548020520333e-16	1.06042242912428e-15	1.83349603011385	0.220885981510198	5.84806473022772	0.791716715402396	0.00548432361251938	0.0592414751311725	0.100967931284332	0.100967931284332	thallus	GTX0536PRED_002653	mRNA	GTX0536_3	1887131	1888226	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006129-T1	0.000108688621715865	0.000568993045773726	1.82563420163115	0.4717000164394	6.09661552500036	1.16409783005362	0.0101458002055499	0.475310720904843	0.0966115195333176	0.475310720904843	thallus	GTX0536PRED_006129	mRNA	GTX0536_7	2159967	2161190	-		hypothetical protein	NA	NA		PF13326	IPR025585 Photosystem II Pbs27;IPR038450 Photosystem II Pbs27 superfamily	NA	GO_component: GO:0009523 - photosystem II [Evidence IEA];GO_process: GO:0010207 - photosystem II assembly [Evidence IEA];GO_process: GO:0010206 - photosystem II repair [Evidence IEA]			No
GTX0536PRED_010302-T1	2.2505009627811e-11	1.95507916457082e-10	1.82019270152542	0.272126562955687	6.73815508005711	0.868271403726784	0.00350365648175596	0.158066233553318	0.0886226873384481	0.158066233553318	thallus	GTX0536PRED_010302	mRNA	GTX0536_14	1374720	1379106	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007153-T1	0.00209348325594306	0.00856313996527148	1.81946217680753	0.59137971230805	4.49091395517021	1.40902086327255	0.0147541478104874	0.74829304665399	0.483335625116924	0.74829304665399	thallus	GTX0536PRED_007153	mRNA	GTX0536_8	3604797	3608139	+		hypothetical protein	NA	NA		PF00210	IPR001519 Ferritin;IPR008331 Ferritin/DPS protein domain;IPR009078 Ferritin-like superfamily;IPR012347 Ferritin-like	NA	GO_function: GO:0008199 - ferric iron binding [Evidence IEA];GO_process: GO:0006826 - iron ion transport [Evidence IEA];GO_process: GO:0006879 - cellular iron ion homeostasis [Evidence IEA]			No
GTX0536PRED_007890-T1	2.15457772274187e-18	2.2558750335872e-17	1.81088674062297	0.206984695189376	6.61350116844107	0.75455635814453	0.00479550487315367	0.0386160153203855	0.0886793984926036	0.0886793984926036	thallus	GTX0536PRED_007890	mRNA	GTX0536_10	641654	645226	-		hypothetical protein	NA	NA		PF00484	IPR001765 Carbonic anhydrase;IPR015892 Carbonic anhydrase, prokaryotic-like, conserved site;IPR036874 Carbonic anhydrase superfamily	NA	GO_function: GO:0008270 - zinc ion binding [Evidence IEA];GO_function: GO:0004089 - carbonate dehydratase activity [Evidence IEA];GO_process: GO:0015976 - carbon utilization [Evidence IEA]			No
GTX0536PRED_008290-T1	0.000150711493908731	0.000774535626204942	1.80341136998197	0.475847424497715	7.45823861819581	1.15421880261605	0.00199335760618213	0.492037416359873	0.102714694030947	0.492037416359873	thallus	GTX0536PRED_008290	mRNA	GTX0536_10	2740836	2743700	+		hypothetical protein	NA	NA		PF00504	IPR001344 Chlorophyll A-B binding protein, plant and chromista;IPR022796 Chlorophyll A-B binding protein;IPR023329 None	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_process: GO:0009765 - photosynthesis, light harvesting [Evidence IEA]			No
GTX0536PRED_002823-T1	0.00785633500248185	0.0271154686555524	1.80316072937342	0.678343479795455	6.13952428055116	1.61296091022187	0.0179274804186763	0.986035886667157	0.0954783087719347	0.986035886667157	thallus	GTX0536PRED_002823	mRNA	GTX0536_3	2714665	2716166	-		hypothetical protein	NA	NA		PF06298	IPR009388 Photosystem II PsbY;IPR038760 Photosystem II PsbY, plant	NA	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_component: GO:0009523 - photosystem II [Evidence IEA];GO_function: GO:0030145 - manganese ion binding [Evidence IEA];GO_process: GO:0015979 - photosynthesis [Evidence IEA]			No
GTX0536PRED_009724-T1	3.11822798932558e-07	2.18198197956299e-06	1.79212504351628	0.350287312675911	4.82542628346494	0.775909685933449	0.0156567113595349	0.0678682718154316	0.25205500083329	0.25205500083329	thallus	GTX0536PRED_009724	mRNA	GTX0536_13	1003033	1007591	-		hypothetical protein	NA	NA		PF00742;PF03447	IPR001342 Homoserine dehydrogenase, catalytic;IPR005106 Aspartate/homoserine dehydrogenase, NAD-binding;IPR011147 Bifunctional aspartokinase/homoserine dehydrogenase;IPR019811 Homoserine dehydrogenase, conserved site;IPR022697 Homoserine dehydrogenase lacking ACT domain;IPR036291 NAD(P)-binding domain superfamily	NA	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0050661 - NADP binding [Evidence IEA];GO_function: GO:0004072 - aspartate kinase activity [Evidence IEA];GO_function: GO:0004412 - homoserine dehydrogenase activity [Evidence IEA];GO_process: GO:0006520 - cellular amino acid metabolic process [Evidence IEA];GO_process: GO:0009067 - aspartate family amino acid biosynthetic process [Evidence IEA]			No
GTX0536PRED_002185-T1	8.76169083378009e-08	6.4024230415591e-07	1.79088914009083	0.334702131002789	7.29206191333414	0.919748413216479	0.00186252291868937	0.242556785803801	0.0970971893083928	0.242556785803801	thallus	GTX0536PRED_002185	mRNA	GTX0536_2	5005347	5007481	+	CABII1	Chlorophyll a-b binding protein of LHCII type I, chloroplastic, variant 3	NA	NA		PF00504	IPR001344 Chlorophyll A-B binding protein, plant and chromista;IPR022796 Chlorophyll A-B binding protein;IPR023329 None	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_process: GO:0009765 - photosynthesis, light harvesting [Evidence IEA]			No
GTX0536PRED_010591-T1	3.07754020461245e-06	1.96263132139603e-05	1.77838259131753	0.381171085470541	7.52173159918587	0.975331027350623	0.000757989175791633	0.316241421148842	0.105294319579174	0.316241421148842	thallus	GTX0536PRED_010591	mRNA	GTX0536_14	2927788	2928726	+		hypothetical protein	NA	NA		PF00428	IPR027534 Ribosomal protein L12/P1/P2 family;IPR038716 Ribosomal protein P1/P2, N-terminal domain;IPR044076 Ribosomal protein P2	NA	GO_component: GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA];GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006414 - translational elongation [Evidence IEA];GO_process: GO:0002182 - cytoplasmic translational elongation [Evidence IEA]			No
GTX0536PRED_006013-T1	3.42926168548606e-11	2.94266308546602e-10	1.75245180995095	0.264447188943185	5.25055762655241	0.780314397902441	0.0164643292456502	0.106045645102428	0.136115268732428	0.136115268732428	thallus	GTX0536PRED_006013	mRNA	GTX0536_7	1611761	1614773	-		hypothetical protein	NA	NA	3121at3041	PF05368;PF13460	IPR008030 NmrA-like domain;IPR036291 NAD(P)-binding domain superfamily;IPR044256 High chlorophyll fluorescence 244-like	NA				No
GTX0536PRED_000309-T1	3.7640004704008e-15	3.69293193005058e-14	1.73889983581989	0.221162407010382	6.32360859153995	0.755779185051508	0.00402956692305185	0.10268929185795	0.0915530329849966	0.10268929185795	thallus	GTX0536PRED_000309	mRNA	GTX0536_1	1715706	1718553	+		hypothetical protein	NA	NA		PF00076;PF00313	IPR000504 RNA recognition motif domain;IPR002059 Cold-shock protein, DNA-binding;IPR011129 Cold shock domain;IPR012340 Nucleic acid-binding, OB-fold;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR019844 Cold-shock (CSD) domain;IPR035979 RNA-binding domain superfamily	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]			No
GTX0536PRED_001795-T1	1.09845589895169e-14	1.05557097686933e-13	1.71965700777671	0.222542863400228	7.56136639228435	0.697670342594865	0.00102113004885651	0.0572662669202529	0.10703412678832	0.10703412678832	thallus	GTX0536PRED_001795	mRNA	GTX0536_2	3066818	3069551	-		hypothetical protein	NA	NA		PF00504	IPR001344 Chlorophyll A-B binding protein, plant and chromista;IPR022796 Chlorophyll A-B binding protein;IPR023329 None	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_process: GO:0009765 - photosynthesis, light harvesting [Evidence IEA]			No
GTX0536PRED_008354-T1	6.77525584988778e-13	6.29515493867057e-12	1.71938396935742	0.239338659810463	7.87093614378164	0.714940829509036	0.000525939729903748	0.0771785211589402	0.124455138262537	0.124455138262537	thallus	GTX0536PRED_008354	mRNA	GTX0536_10	3140942	3142639	+		hypothetical protein	NA	NA		PF02531	IPR003685 Photosystem I PsaD;IPR036579 Photosystem I, reaction centre subunit PsaD superfamily	NA	GO_component: GO:0009538 - photosystem I reaction center [Evidence IEA];GO_component: GO:0009522 - photosystem I [Evidence IEA];GO_process: GO:0015979 - photosynthesis [Evidence IEA]			No
GTX0536PRED_006080-T1	2.30750479356331e-09	1.86059150883295e-08	1.71285693198583	0.286693032529723	6.52397699405268	0.801515983322556	0.00451280772919796	0.174817144782269	0.089152794864481	0.174817144782269	thallus	GTX0536PRED_006080	mRNA	GTX0536_7	1907406	1908491	+		hypothetical protein	NA	NA		PF03244	IPR004928 Photosystem I PsaH, reaction centre subunit VI	NA	GO_component: GO:0009538 - photosystem I reaction center [Evidence IEA];GO_component: GO:0009522 - photosystem I [Evidence IEA];GO_process: GO:0015979 - photosynthesis [Evidence IEA]			No
GTX0536PRED_005467-T1	1.8854198066193e-05	0.000108634250048742	1.70804458715032	0.399258217207685	7.08488975240341	0.949544820603108	0.00297095931818554	0.344826402153506	0.0921895016759361	0.344826402153506	thallus	GTX0536PRED_005467	mRNA	GTX0536_6	2768697	2783821	-		hypothetical protein	NA	NA		PF01262;PF02233;PF05222;PF12769	IPR007698 Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain;IPR007886 Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal;IPR008142 Alanine dehydrogenase/NAD(P) transhydrogenase, conserved site-1;IPR024605 NAD(P) transhydrogenase, alpha subunit, C-terminal;IPR026255 NAD(P) transhydrogenase, alpha subunit;IPR029035 DHS-like NAD/FAD-binding domain superfamily;IPR034300 NADP transhydrogenase beta-like domain;IPR036291 NAD(P)-binding domain superfamily	NA	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0008746 - NAD(P)+ transhydrogenase activity [Evidence IEA];GO_process: GO:1902600 - proton transmembrane transport [Evidence IEA]			No
