gene	database	ID	Description	Scientific.Name	Max.Score	E.value	Per..ident	cover	taxid	kingdom	phylum	class	order	family	genus	taxonomy
GTX0536PRED_004195	nt	XM_053144539.1	Diaporthe amygdali short-chain dehydrogenase (J7T55_005166), partial mRNA	Diaporthe amygdali	318	1e-103	50.75	99	1214568	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Fungi
GTX0536PRED_004195	nt	XM_053153965.1	Fusarium falciforme Hypothetical protein (NCS54_00858300), partial mRNA	Fusarium falciforme	318	2e-103	51.04	99	195108	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nt	CP096040.1	Caulobacter segnis strain RL271 chromosome, complete genome	Caulobacter segnis	233	3e-64	42.15	94	88688	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	CP034183.1	Deinococcus psychrotolerans strain S14-83 chromosome 1, complete sequence	Deinococcus psychrotolerans	232	6e-64	41.84	99	2489213	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP013910.1	Deinococcus actinosclerus strain BM2 chromosome, complete genome	Deinococcus actinosclerus	231	7e-64	42.51	96	1768108	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	AP021849.1	Deinococcus grandis ATCC 43672 DNA, complete genome	Deinococcus grandis	230	2e-63	42.55	96	57498	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP108302.1	Streptomyces sp. NBC_00019 chromosome, complete genome	Streptomyces sp. NBC_00019	228	2e-62	41.54	95	2975623	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP114871.1	Caulobacter sp. NIBR2454 chromosome, complete genome	Caulobacter sp. NIBR2454	228	2e-62	41.74	98	3015996	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	CP092190.1	Deinococcus sp. KNUC1210 chromosome, complete genome	Deinococcus sp. KNUC1210	227	2e-62	44.16	93	2917691	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP104213.1	Deinococcus rubellus strain Ant6 chromosome, complete genome	Deinococcus rubellus	227	3e-62	41.3	100	1889240	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP182821.1	Deinococcus sp. RM chromosome, complete genome	Deinococcus sp. RM	226	7e-62	42.55	96	2316359	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP029494.1	Deinococcus irradiatisoli strain 17bor-2 chromosome, complete genome	Deinococcus irradiatisoli	226	8e-62	41.74	100	2202254	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	OZ243959.1	MAG: Qipengyuania sp. isolate f693b026-f2d2-426a-8e49-dd58bab10fb2 genome assembly, chromosome: 1	Qipengyuania sp.	225	1e-61	40.5	93	2004515	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Qipengyuania	Bacteria
GTX0536PRED_004195	nt	CP003364.1	Singulisphaera acidiphila DSM 18658, complete genome	Singulisphaera acidiphila DSM 18658	225	1e-61	41.9	94	886293	Pseudomonadati	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	Bacteria
GTX0536PRED_004195	nt	KX487113.1	Rhizobium leguminosarum bv. trifolii clone Rt625_36 shikimate dehydrogenase gene, complete cds	Rhizobium leguminosarum bv. trifolii	210	1e-61	40.06	91	386	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP011389.1	'Deinococcus soli' Cha et al. 2014 strain N5, complete genome	Deinococcus soli (ex Cha et al. 2016)	225	1e-61	41.64	96	1309411	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP035758.1	Ktedonosporobacter rubrisoli strain SCAWS-G2 chromosome, complete genome	Ktedonosporobacter rubrisoli	225	1e-61	39.57	96	2509675	Bacillati	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonosporobacteraceae	Ktedonosporobacter	Bacteria
GTX0536PRED_004195	nt	CP022744.1	Streptomyces lincolnensis strain LC-G chromosome, complete genome	Streptomyces lincolnensis	224	2e-61	40.6	95	1915	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP046024.1	Streptomyces lincolnensis strain B48 chromosome, complete genome	Streptomyces lincolnensis	224	2e-61	40.6	95	1915	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP016438.1	Streptomyces lincolnensis strain NRRL 2936 chromosome	Streptomyces lincolnensis	224	2e-61	40.6	95	1915	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP094344.1	Streptomyces sp. HP-A2021 chromosome, complete genome	Streptomyces sp. HP-A2021	224	2e-61	41.23	96	2927875	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	AP026075.1	Acaryochloris marina MBIC10699 DNA, complete genome	Acaryochloris marina MBIC10699	223	6e-61	40.13	95	2954813	Bacillati	Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	Bacteria
GTX0536PRED_004195	nt	CP000828.1	Acaryochloris marina MBIC11017, complete genome	Acaryochloris marina MBIC11017	223	6e-61	40.13	95	329726	Bacillati	Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	Bacteria
GTX0536PRED_004195	nt	CP044990.1	Deinococcus sp. AJ005 chromosome, complete genome	Deinococcus sp. AJ005	223	7e-61	41.64	96	2652443	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP107841.1	Streptomyces europaeiscabiei strain NBC_00515 chromosome, complete genome	Streptomyces europaeiscabiei	223	1e-60	40.8	95	146819	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP107972.1	Streptomyces europaeiscabiei strain NBC_00363 chromosome, complete genome	Streptomyces europaeiscabiei	223	1e-60	40.8	95	146819	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP027850.1	Caulobacter segnis strain TK0059 chromosome, complete genome	Caulobacter segnis	222	1e-60	40.43	98	88688	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	CP002008.1	Caulobacter segnis ATCC 21756, complete genome	Caulobacter segnis ATCC 21756	222	1e-60	40.43	98	509190	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	CP114283.1	Streptomyces aurantiacus strain Qhu-M197 chromosome, complete genome	Streptomyces aurantiacus	222	1e-60	40.62	95	47760	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	XM_004211763.4	PREDICTED: Hydra vulgaris probable oxidoreductase (LOC100206727), transcript variant X3, mRNA	Hydra vulgaris	209	1e-60	38.94	93	6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Metazoa
GTX0536PRED_004195	nt	XM_047273827.2	PREDICTED: Hydra vulgaris uncharacterized LOC105849526 (LOC105849526), mRNA	Hydra vulgaris	211	2e-60	38.8	92	6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Metazoa
GTX0536PRED_004195	nt	CP090953.1	Sphingomonas sp. S2-65 chromosome, complete genome	Sphingomonas sp. S2-65	221	2e-60	42.62	90	2903960	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria
GTX0536PRED_004195	nt	CP107863.1	Streptomyces europaeiscabiei strain NBC_00497 chromosome, complete genome	Streptomyces europaeiscabiei	221	2e-60	40.8	95	146819	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP107866.1	Streptomyces europaeiscabiei strain NBC_00494 chromosome, complete genome	Streptomyces europaeiscabiei	221	3e-60	40.8	95	146819	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP121321.1	MAG: Cellvibrionales bacterium isolate NCC532_bact_1677 chromosome, complete genome	Cellvibrionales bacterium	221	3e-60	42.81	93	2026722	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	NA	NA	Bacteria
GTX0536PRED_004195	nt	XM_002160372.5	PREDICTED: Hydra vulgaris probable oxidoreductase (LOC100206727), transcript variant X2, mRNA	Hydra vulgaris	209	3e-60	38.94	93	6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Metazoa
GTX0536PRED_004195	nt	AP018448.1	Streptomyces graminofaciens A-8890 DNA, nearly complete genome	Streptomyces graminofaciens	221	4e-60	40.49	95	68212	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP084712.1	Sphingopyxis sp. USTB-05 chromosome, complete genome	Sphingopyxis sp. USTB-05	221	4e-60	39.52	94	2830667	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Bacteria
GTX0536PRED_004195	nt	XM_002160398.5	PREDICTED: Hydra vulgaris probable oxidoreductase (LOC100206727), transcript variant X1, mRNA	Hydra vulgaris	209	4e-60	38.94	93	6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Metazoa
GTX0536PRED_004195	nt	CP125652.1	Rhizobium sp. BT04 chromosome, complete genome	Rhizobium sp. BT04	220	7e-60	39.26	96	3045157	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	OZ244212.1	MAG: Candidatus Azotimanducaceae bacterium isolate 6c3cbb43-d816-42a9-b97b-2acc9adc6924 genome assembly, chromosome: 1	Candidatus Azotimanducaceae bacterium	220	8e-60	42.35	92	3107047	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Candidatus Azotimanducaceae	NA	Bacteria
GTX0536PRED_004195	nt	LT598653.1	uncultured Sphingopyxis sp. isolate UC10 genome assembly, chromosome: SPPYR	uncultured Sphingopyxis sp.	220	8e-60	39.32	94	310581	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Bacteria
GTX0536PRED_004195	nt	CP002467.1	Terriglobus saanensis SP1PR4, complete genome	Terriglobus saanensis SP1PR4	220	8e-60	42.59	94	401053	Pseudomonadati	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus	Bacteria
GTX0536PRED_004195	nt	CP124576.1	Sphingobium sp. AP49 chromosome, complete genome	Sphingobium sp. AP49	220	9e-60	42.09	92	1144307	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Bacteria
GTX0536PRED_004195	nt	CP107844.1	Streptomyces europaeiscabiei strain NBC_00514 chromosome, complete genome	Streptomyces europaeiscabiei	219	1e-59	40.49	95	146819	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP107883.1	Streptomyces europaeiscabiei strain NBC_00480 chromosome, complete genome	Streptomyces europaeiscabiei	219	1e-59	40.49	95	146819	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP171844.1	Rhizobium leguminosarum strain Vaf12 chromosome, complete genome	Rhizobium leguminosarum	219	1e-59	39.54	97	384	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP050137.1	Sphingomonas sp. CL5.1 chromosome, complete genome	Sphingomonas sp. CL5.1	219	1e-59	41.08	92	2653203	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria
GTX0536PRED_004195	nt	CP171994.1	Caulobacter sp. UC70_42 chromosome, complete genome	Caulobacter sp. UC70_42	219	2e-59	40.12	95	3374551	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	XM_060702294.1	PREDICTED: Ruditapes philippinarum retinol dehydrogenase 12-like (LOC132718577), transcript variant X2, mRNA	Ruditapes philippinarum	210	2e-59	41.22	88	129788	Metazoa	Mollusca	Bivalvia	Venerida	Veneridae	Ruditapes	Metazoa
GTX0536PRED_004195	nt	CP042596.1	Granulicella sp. WH15 chromosome, complete genome	Granulicella sp. WH15	219	2e-59	42.9	91	2602070	Pseudomonadati	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella	Bacteria
GTX0536PRED_004195	nt	CP087987.1	Paracoccus denitrificans strain R-1 chromosome 2	Paracoccus denitrificans	218	2e-59	41.01	92	266	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Bacteria
GTX0536PRED_004195	nt	XM_060741902.1	PREDICTED: Ruditapes philippinarum retinol dehydrogenase 13-like (LOC132751684), transcript variant X1, mRNA	Ruditapes philippinarum	210	2e-59	41.22	88	129788	Metazoa	Mollusca	Bivalvia	Venerida	Veneridae	Ruditapes	Metazoa
GTX0536PRED_004195	nt	CP088090.1	Rhizobium laguerreae strain WSM1455 chromosome, complete genome	Rhizobium laguerreae	218	2e-59	40.11	97	1076926	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	AP014690.1	Asaia bogorensis NBRC 16594 DNA, complete genome	Asaia bogorensis NBRC 16594	218	3e-59	40.76	98	1231624	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	Bacteria
GTX0536PRED_004195	nt	XM_047275533.2	PREDICTED: Hydra vulgaris probable oxidoreductase (LOC100200689), transcript variant X1, mRNA	Hydra vulgaris	207	3e-59	37.38	93	6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Metazoa
GTX0536PRED_004195	nt	CP024201.1	Caulobacter mirabilis strain FWC 38 chromosome, complete genome	Caulobacter mirabilis	218	3e-59	39.63	95	69666	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	CP130714.1	Streptomyces sp. NBC_00310 chromosome, complete genome	Streptomyces sp. NBC_00310	218	3e-59	40	95	2903645	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP108215.1	Streptomyces sp. NBC_00104 chromosome, complete genome	Streptomyces sp. NBC_00104	218	3e-59	40	95	2903621	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP107877.1	Streptomyces sp. NBC_00487 chromosome, complete genome	Streptomyces sp. NBC_00487	218	3e-59	40	95	2903656	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP022991.1	Paraburkholderia aromaticivorans strain BN5 plasmid pBN1, complete sequence	Paraburkholderia aromaticivorans	218	3e-59	41.96	91	2026199	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Bacteria
GTX0536PRED_004195	nt	CP025086.1	Methylovirgula ligni strain BW863 chromosome, complete genome	Methylovirgula ligni	218	4e-59	41.72	98	569860	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylovirgula	Bacteria
GTX0536PRED_004195	nt	CP119314.1	MAG: Candidatus Sphingomonas phytovorans isolate MAG_3606 chromosome, complete genome	Candidatus Sphingomonas phytovorans	218	4e-59	41.97	89	3121370	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria
GTX0536PRED_004195	nt	CP009122.1	Sphingopyxis fribergensis strain Kp5.2, complete genome	Sphingopyxis fribergensis	218	4e-59	40.43	98	1515612	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Bacteria
GTX0536PRED_004195	nt	XM_002158959.5	PREDICTED: Hydra vulgaris probable oxidoreductase (LOC100198993), transcript variant X1, mRNA	Hydra vulgaris	207	4e-59	38.24	93	6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Metazoa
GTX0536PRED_004195	nt	CP127408.1	Stenotrophomonas sp. 59 chromosome, complete genome	Stenotrophomonas sp. 59	218	4e-59	41.46	92	3051120	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Bacteria
GTX0536PRED_004195	nt	CP116339.1	Pseudoxanthomonas sp. JBR18 chromosome, complete genome	Pseudoxanthomonas sp. JBR18	218	4e-59	41.9	94	2969308	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas	Bacteria
GTX0536PRED_004195	nt	CP091804.1	Sphingopyxis sp. BSN-002 chromosome	Sphingopyxis sp. BSN-002	218	5e-59	40.56	94	2911495	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Bacteria
GTX0536PRED_004195	nt	CP073078.1	Phenylobacterium montanum strain S6 chromosome, complete genome	Phenylobacterium montanum	218	5e-59	42.72	95	2823693	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria
GTX0536PRED_004195	nt	CP107882.1	Streptomyces sp. NBC_00481 chromosome	Streptomyces sp. NBC_00481	217	6e-59	40	95	2975755	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP107944.1	Streptomyces sp. NBC_00391 chromosome, complete genome	Streptomyces sp. NBC_00391	217	6e-59	40	95	2903647	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	CP025012.1	Rhizobium leguminosarum strain Norway chromosome, complete genome	Rhizobium leguminosarum	217	6e-59	39.26	97	384	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP108298.1	Streptomyces sp. NBC_00024 chromosome, complete genome	Streptomyces sp. NBC_00024	217	6e-59	40	95	2903612	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Bacteria
GTX0536PRED_004195	nt	XM_004345078.2	Capsaspora owczarzaki ATCC 30864 oxidoreductase mRNA	Capsaspora owczarzaki ATCC 30864	205	7e-59	42	88	595528	NA	NA	Filasterea	NA	NA	Capsaspora	protists
GTX0536PRED_004195	nt	CP118687.1	Rhizobium sp. MJ22 chromosome, complete genome	Rhizobium sp. MJ22	217	7e-59	38.97	96	3024248	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP048114.1	Edaphobacter sp. 12200R-103 chromosome, complete genome	Edaphobacter sp. 12200R-103	217	8e-59	40.63	91	2703788	Pseudomonadati	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter	Bacteria
GTX0536PRED_004195	nt	CP010028.1	Deinococcus swuensis strain DY59, complete genome	Deinococcus radiopugnans	216	1e-58	42.07	96	57497	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	CP001622.1	Rhizobium leguminosarum bv. trifolii WSM1325 chromosome, complete genome	Rhizobium leguminosarum bv. trifolii WSM1325	216	1e-58	39.6	97	395491	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP058534.1	Deinococcus sp. D7000 chromosome, complete genome	Deinococcus sp. D7000	216	1e-58	42.07	96	2755035	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nt	XM_004345254.1	Capsaspora owczarzaki ATCC 30864 short-chain dehydrogenase/reductase SDR partial mRNA	Capsaspora owczarzaki ATCC 30864	202	1e-58	42	88	595528	NA	NA	Filasterea	NA	NA	Capsaspora	protists
GTX0536PRED_004195	nt	CP117262.1	Rhizobium tumorigenes strain 932 plasmid pRt932, complete sequence	Rhizobium tumorigenes	216	2e-58	38.75	93	2041385	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP117256.1	Rhizobium tumorigenes strain 1078 plasmid pRt1078, complete sequence	Rhizobium tumorigenes	216	2e-58	38.75	93	2041385	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP053708.1	Lichenicola cladoniae strain PAMC 26569 chromosome, complete genome	Lichenicola cladoniae	216	2e-58	39.18	93	1484109	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Lichenicola	Bacteria
GTX0536PRED_004195	nt	CP071399.1	Rhizobium leguminosarum strain OyaliB chromosome, complete genome	Rhizobium leguminosarum	216	2e-58	38.97	97	384	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
GTX0536PRED_004195	nt	CP061038.1	Sphingomonas alpina strain DSM 22537 chromosome, complete genome	Sphingomonas alpina	216	2e-58	41.18	94	653931	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria
GTX0536PRED_004195	nt	CP115463.1	Caulobacter sp. NIBR1757 chromosome, complete genome	Caulobacter sp. NIBR1757	216	2e-58	40.25	93	3016000	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nt	CP030760.1	Rhizobium leguminosarum strain ATCC 14479 chromosome, complete genome	Rhizobium leguminosarum	216	2e-58	38.97	97	384	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Bacteria
